tweet_id,created_at,text,likes,retweets,sentiment,sentiment_category,hashtag,momentum,momentum_status,user_location,topic_keywords
1000000000000000149,2026-01-08 21:44:47,Demo tweet 1000000000000000149 about #DataScience (sentiment 0.158),193,74,0.158,Positive,#DataScience,191.64,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000150,2026-01-08 22:44:47,Demo tweet 1000000000000000150 about #Python (sentiment -0.217),78,74,-0.217,Negative,#Python,99.89,Stable,New York,"demo, python, sentiment"
1000000000000000151,2026-01-08 22:39:47,Demo tweet 1000000000000000151 about #Python (sentiment 0.312),41,99,0.312,Positive,#Python,107.36,Stable,London,"demo, python, sentiment"
1000000000000000152,2026-01-08 22:30:47,Demo tweet 1000000000000000152 about #Python (sentiment 0.425),146,36,0.425,Positive,#Python,140.15,Stable,New York,"demo, python, sentiment"
1000000000000000153,2026-01-08 22:26:47,Demo tweet 1000000000000000153 about #Python (sentiment -0.769),53,31,-0.769,Negative,#Python,35.73,Stable,,"demo, python, sentiment"
1000000000000000154,2026-01-08 22:13:47,Demo tweet 1000000000000000154 about #Python (sentiment -0.153),166,86,-0.153,Negative,#Python,171.81,Exploding,Berlin,"demo, python, sentiment"
1000000000000000155,2026-01-08 22:37:47,Demo tweet 1000000000000000155 about #AI (sentiment 0.446),102,54,0.446,Positive,#AI,122.58,Stable,,"ai, demo, sentiment"
1000000000000000156,2026-01-08 23:09:47,Demo tweet 1000000000000000156 about #AI (sentiment 0.079),152,76,0.079,Neutral,#AI,161.97,Exploding,London,"ai, demo, sentiment"
1000000000000000157,2026-01-08 22:19:47,Demo tweet 1000000000000000157 about #AI (sentiment -0.834),24,46,-0.834,Negative,#AI,23.98,Stable,London,"ai, demo, sentiment"
1000000000000000158,2026-01-08 23:10:47,Demo tweet 1000000000000000158 about #AI (sentiment 0.735),40,46,0.735,Positive,#AI,82.25,Stable,London,"ai, demo, sentiment"
1000000000000000159,2026-01-08 22:29:47,Demo tweet 1000000000000000159 about #AI (sentiment 0.916),197,5,0.916,Positive,#AI,168.88,Exploding,Paris,"ai, demo, sentiment"
1000000000000000160,2026-01-08 22:53:47,Demo tweet 1000000000000000160 about #DataScience (sentiment -0.767),94,31,-0.767,Negative,#DataScience,64.49,Stable,London,"datascience, demo, sentiment"
1000000000000000161,2026-01-08 22:30:47,Demo tweet 1000000000000000161 about #DataScience (sentiment 0.599),176,38,0.599,Positive,#DataScience,167.77,Exploding,Berlin,"datascience, demo, sentiment"
1000000000000000162,2026-01-08 22:37:47,Demo tweet 1000000000000000162 about #DataScience (sentiment 0.723),149,93,0.723,Positive,#DataScience,191.09,Exploding,,"datascience, demo, sentiment"
1000000000000000163,2026-01-08 22:45:47,Demo tweet 1000000000000000163 about #DataScience (sentiment -0.558),161,52,-0.558,Negative,#DataScience,132.36,Stable,,"datascience, demo, sentiment"
1000000000000000164,2026-01-08 23:09:47,Demo tweet 1000000000000000164 about #DataScience (sentiment 0.891),25,100,0.891,Positive,#DataScience,114.23,Stable,Paris,"datascience, demo, sentiment"
1000000000000000165,2026-01-08 23:45:47,Demo tweet 1000000000000000165 about #Python (sentiment -0.007),26,88,-0.007,Neutral,#Python,79.59,Stable,Paris,"demo, python, sentiment"
1000000000000000166,2026-01-09 00:10:47,Demo tweet 1000000000000000166 about #Python (sentiment 0.01),39,42,0.01,Neutral,#Python,57.0,Stable,New York,"demo, python, sentiment"
1000000000000000167,2026-01-08 23:42:47,Demo tweet 1000000000000000167 about #Python (sentiment -0.483),129,88,-0.483,Negative,#Python,137.41,Stable,Berlin,"demo, python, sentiment"
1000000000000000168,2026-01-08 23:41:47,Demo tweet 1000000000000000168 about #Python (sentiment -0.902),12,44,-0.902,Negative,#Python,12.14,Stable,,"demo, python, sentiment"
1000000000000000169,2026-01-08 23:35:47,Demo tweet 1000000000000000169 about #Python (sentiment 0.119),166,42,0.119,Positive,#Python,149.17,Stable,London,"demo, python, sentiment"
1000000000000000170,2026-01-08 23:39:47,Demo tweet 1000000000000000170 about #AI (sentiment 0.326),169,53,0.326,Positive,#AI,165.18,Exploding,Tokyo,"ai, demo, sentiment"
1000000000000000171,2026-01-09 00:00:47,Demo tweet 1000000000000000171 about #AI (sentiment -0.492),43,19,-0.492,Negative,#AI,28.64,Stable,,"ai, demo, sentiment"
1000000000000000172,2026-01-08 23:20:47,Demo tweet 1000000000000000172 about #AI (sentiment 0.239),177,18,0.239,Positive,#AI,143.67,Stable,,"ai, demo, sentiment"
1000000000000000173,2026-01-08 23:30:47,Demo tweet 1000000000000000173 about #AI (sentiment -0.318),23,69,-0.318,Negative,#AI,54.86,Stable,Paris,"ai, demo, sentiment"
1000000000000000174,2026-01-08 23:42:47,Demo tweet 1000000000000000174 about #AI (sentiment -0.183),112,50,-0.183,Negative,#AI,107.91,Stable,London,"ai, demo, sentiment"
1000000000000000175,2026-01-08 23:58:47,Demo tweet 1000000000000000175 about #DataScience (sentiment 0.928),55,92,0.928,Positive,#DataScience,130.74,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000176,2026-01-08 23:54:47,Demo tweet 1000000000000000176 about #DataScience (sentiment 0.002),91,58,0.002,Neutral,#DataScience,104.36,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000177,2026-01-09 00:08:47,Demo tweet 1000000000000000177 about #DataScience (sentiment 0.359),116,13,0.359,Positive,#DataScience,101.07,Stable,New York,"datascience, demo, sentiment"
1000000000000000178,2026-01-08 23:14:47,Demo tweet 1000000000000000178 about #DataScience (sentiment -0.25),114,80,-0.25,Negative,#DataScience,128.3,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000179,2026-01-08 23:30:47,Demo tweet 1000000000000000179 about #DataScience (sentiment 0.422),119,33,0.422,Positive,#DataScience,119.06,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000180,2026-01-09 00:37:47,Demo tweet 1000000000000000180 about #Python (sentiment -0.065),327,243,-0.065,Neutral,#Python,397.05,Exploding,Paris,"demo, python, sentiment"
1000000000000000181,2026-01-09 00:35:47,Demo tweet 1000000000000000181 about #Python (sentiment 0.18),332,350,0.18,Positive,#Python,482.8,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000182,2026-01-09 00:19:47,Demo tweet 1000000000000000182 about #Python (sentiment -0.562),719,343,-0.562,Negative,#Python,726.54,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000183,2026-01-09 00:14:47,Demo tweet 1000000000000000183 about #Python (sentiment 0.578),742,374,0.578,Positive,#Python,798.54,Emerging,New York,"demo, python, sentiment"
1000000000000000184,2026-01-09 00:17:47,Demo tweet 1000000000000000184 about #Python (sentiment -0.765),386,385,-0.765,Negative,#Python,516.75,Emerging,New York,"demo, python, sentiment"
1000000000000000185,2026-01-09 01:05:47,Demo tweet 1000000000000000185 about #AI (sentiment 0.693),128,58,0.693,Positive,#AI,150.99,Exploding,Tokyo,"ai, demo, sentiment"
1000000000000000186,2026-01-09 00:17:47,Demo tweet 1000000000000000186 about #AI (sentiment 0.471),121,62,0.471,Positive,#AI,142.23,Stable,Paris,"ai, demo, sentiment"
1000000000000000187,2026-01-09 00:30:47,Demo tweet 1000000000000000187 about #AI (sentiment -0.042),195,42,-0.042,Neutral,#AI,164.64,Exploding,London,"ai, demo, sentiment"
1000000000000000188,2026-01-09 01:02:47,Demo tweet 1000000000000000188 about #AI (sentiment -0.003),198,92,-0.003,Neutral,#AI,202.91,Exploding,Berlin,"ai, demo, sentiment"
1000000000000000189,2026-01-09 00:43:47,Demo tweet 1000000000000000189 about #AI (sentiment 0.783),13,91,0.783,Positive,#AI,96.29,Stable,Paris,"ai, demo, sentiment"
1000000000000000190,2026-01-09 00:25:47,Demo tweet 1000000000000000190 about #DataScience (sentiment -0.748),56,89,-0.748,Negative,#DataScience,79.06,Stable,London,"datascience, demo, sentiment"
1000000000000000191,2026-01-09 01:05:47,Demo tweet 1000000000000000191 about #DataScience (sentiment -0.536),158,95,-0.536,Negative,#DataScience,161.02,Exploding,San Francisco,"datascience, demo, sentiment"
1000000000000000192,2026-01-09 00:29:47,Demo tweet 1000000000000000192 about #DataScience (sentiment 0.952),71,22,0.952,Positive,#DataScience,93.66,Stable,Paris,"datascience, demo, sentiment"
1000000000000000193,2026-01-09 00:47:47,Demo tweet 1000000000000000193 about #DataScience (sentiment 0.81),70,50,0.81,Positive,#DataScience,108.3,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000194,2026-01-09 00:17:47,Demo tweet 1000000000000000194 about #DataScience (sentiment 0.175),200,16,0.175,Positive,#DataScience,156.45,Exploding,New York,"datascience, demo, sentiment"
1000000000000000195,2026-01-09 02:06:47,Demo tweet 1000000000000000195 about #Python (sentiment -0.091),30,63,-0.091,Neutral,#Python,62.37,Stable,Paris,"demo, python, sentiment"
1000000000000000196,2026-01-09 01:47:47,Demo tweet 1000000000000000196 about #Python (sentiment -0.96),132,64,-0.96,Negative,#Python,108.4,Stable,New York,"demo, python, sentiment"
1000000000000000197,2026-01-09 01:13:47,Demo tweet 1000000000000000197 about #Python (sentiment 0.203),98,95,0.203,Positive,#Python,141.19,Stable,Tokyo,"demo, python, sentiment"
1000000000000000198,2026-01-09 01:17:47,Demo tweet 1000000000000000198 about #Python (sentiment -0.056),101,55,-0.056,Neutral,#Python,107.52,Stable,Tokyo,"demo, python, sentiment"
1000000000000000199,2026-01-09 02:07:47,Demo tweet 1000000000000000199 about #Python (sentiment 0.085),164,23,0.085,Neutral,#Python,133.45,Stable,Paris,"demo, python, sentiment"
1000000000000000200,2026-01-09 01:28:47,Demo tweet 1000000000000000200 about #AI (sentiment 0.202),140,69,0.202,Positive,#AI,152.36,Exploding,New York,"ai, demo, sentiment"
1000000000000000201,2026-01-09 01:48:47,Demo tweet 1000000000000000201 about #AI (sentiment 0.006),99,42,0.006,Neutral,#AI,98.88,Stable,Paris,"ai, demo, sentiment"
1000000000000000202,2026-01-09 01:26:47,Demo tweet 1000000000000000202 about #AI (sentiment 0.031),155,61,0.031,Neutral,#AI,152.13,Exploding,New York,"ai, demo, sentiment"
1000000000000000203,2026-01-09 01:19:47,Demo tweet 1000000000000000203 about #AI (sentiment 0.988),45,93,0.988,Positive,#AI,126.24,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000204,2026-01-09 02:10:47,Demo tweet 1000000000000000204 about #AI (sentiment 0.965),35,73,0.965,Positive,#AI,104.55,Stable,London,"ai, demo, sentiment"
1000000000000000205,2026-01-09 01:56:47,Demo tweet 1000000000000000205 about #DataScience (sentiment -0.389),102,29,-0.389,Negative,#DataScience,80.03,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000206,2026-01-09 01:39:47,Demo tweet 1000000000000000206 about #DataScience (sentiment 0.869),199,96,0.869,Positive,#DataScience,232.57,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000207,2026-01-09 01:30:47,Demo tweet 1000000000000000207 about #DataScience (sentiment 0.216),56,49,0.216,Positive,#DataScience,79.98,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000208,2026-01-09 01:59:47,Demo tweet 1000000000000000208 about #DataScience (sentiment 0.693),177,34,0.693,Positive,#DataScience,168.49,Exploding,,"datascience, demo, sentiment"
1000000000000000209,2026-01-09 01:22:47,Demo tweet 1000000000000000209 about #DataScience (sentiment -0.087),97,7,-0.087,Neutral,#DataScience,70.19,Stable,New York,"datascience, demo, sentiment"
1000000000000000210,2026-01-09 02:15:47,Demo tweet 1000000000000000210 about #Python (sentiment -0.978),114,56,-0.978,Negative,#Python,89.66,Stable,Paris,"demo, python, sentiment"
1000000000000000211,2026-01-09 02:47:47,Demo tweet 1000000000000000211 about #Python (sentiment -0.074),95,48,-0.074,Neutral,#Python,97.88,Stable,New York,"demo, python, sentiment"
1000000000000000212,2026-01-09 02:49:47,Demo tweet 1000000000000000212 about #Python (sentiment 0.86),190,82,0.86,Positive,#Python,216.2,Exploding,Paris,"demo, python, sentiment"
1000000000000000213,2026-01-09 02:40:47,Demo tweet 1000000000000000213 about #Python (sentiment 0.588),129,85,0.588,Positive,#Python,167.44,Exploding,San Francisco,"demo, python, sentiment"
1000000000000000214,2026-01-09 03:00:47,Demo tweet 1000000000000000214 about #Python (sentiment -0.091),141,39,-0.091,Neutral,#Python,123.27,Stable,Paris,"demo, python, sentiment"
1000000000000000215,2026-01-09 02:12:47,Demo tweet 1000000000000000215 about #AI (sentiment 0.257),136,99,0.257,Positive,#AI,172.21,Exploding,New York,"ai, demo, sentiment"
1000000000000000216,2026-01-09 03:03:47,Demo tweet 1000000000000000216 about #AI (sentiment 0.615),121,16,0.615,Positive,#AI,114.35,Stable,Paris,"ai, demo, sentiment"
1000000000000000217,2026-01-09 03:03:47,Demo tweet 1000000000000000217 about #AI (sentiment 0.645),89,18,0.645,Positive,#AI,94.25,Stable,London,"ai, demo, sentiment"
1000000000000000218,2026-01-09 02:57:47,Demo tweet 1000000000000000218 about #AI (sentiment 0.368),117,38,0.368,Positive,#AI,119.54,Stable,London,"ai, demo, sentiment"
1000000000000000219,2026-01-09 02:57:47,Demo tweet 1000000000000000219 about #AI (sentiment 0.5),35,41,0.5,Positive,#AI,68.2,Stable,Berlin,"ai, demo, sentiment"
1000000000000000220,2026-01-09 03:09:47,Demo tweet 1000000000000000220 about #DataScience (sentiment 0.436),156,14,0.436,Positive,#DataScience,132.08,Stable,New York,"datascience, demo, sentiment"
1000000000000000221,2026-01-09 02:49:47,Demo tweet 1000000000000000221 about #DataScience (sentiment 0.044),158,55,0.044,Neutral,#DataScience,150.42,Exploding,San Francisco,"datascience, demo, sentiment"
1000000000000000222,2026-01-09 02:40:47,Demo tweet 1000000000000000222 about #DataScience (sentiment 0.319),152,97,0.319,Positive,#DataScience,183.87,Exploding,London,"datascience, demo, sentiment"
1000000000000000223,2026-01-09 02:26:47,Demo tweet 1000000000000000223 about #DataScience (sentiment -0.124),49,56,-0.124,Negative,#DataScience,69.78,Stable,Paris,"datascience, demo, sentiment"
1000000000000000224,2026-01-09 02:30:47,Demo tweet 1000000000000000224 about #DataScience (sentiment -0.671),17,74,-0.671,Negative,#DataScience,43.57,Stable,Paris,"datascience, demo, sentiment"
1000000000000000225,2026-01-09 03:41:47,Demo tweet 1000000000000000225 about #Python (sentiment 0.267),190,23,0.267,Positive,#Python,157.11,Exploding,Paris,"demo, python, sentiment"
1000000000000000226,2026-01-09 04:10:47,Demo tweet 1000000000000000226 about #Python (sentiment 0.474),88,28,0.474,Positive,#Python,95.42,Stable,Berlin,"demo, python, sentiment"
1000000000000000227,2026-01-09 03:36:47,Demo tweet 1000000000000000227 about #Python (sentiment 0.978),75,52,0.978,Positive,#Python,118.24,Stable,New York,"demo, python, sentiment"
1000000000000000228,2026-01-09 03:56:47,Demo tweet 1000000000000000228 about #Python (sentiment 0.923),185,96,0.923,Positive,#Python,224.39,Exploding,,"demo, python, sentiment"
1000000000000000229,2026-01-09 04:05:47,Demo tweet 1000000000000000229 about #Python (sentiment 0.066),90,11,0.066,Neutral,#Python,72.68,Stable,Berlin,"demo, python, sentiment"
1000000000000000230,2026-01-09 03:28:47,Demo tweet 1000000000000000230 about #AI (sentiment -0.148),199,23,-0.148,Negative,#AI,150.96,Exploding,San Francisco,"ai, demo, sentiment"
1000000000000000231,2026-01-09 03:50:47,Demo tweet 1000000000000000231 about #AI (sentiment 0.941),64,61,0.941,Positive,#AI,115.73,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000232,2026-01-09 03:53:47,Demo tweet 1000000000000000232 about #AI (sentiment 0.351),184,51,0.351,Positive,#AI,175.03,Exploding,,"ai, demo, sentiment"
1000000000000000233,2026-01-09 03:51:47,Demo tweet 1000000000000000233 about #AI (sentiment -0.837),155,16,-0.837,Negative,#AI,94.59,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000234,2026-01-09 03:39:47,Demo tweet 1000000000000000234 about #AI (sentiment 0.37),188,20,0.37,Positive,#AI,156.7,Exploding,,"ai, demo, sentiment"
1000000000000000235,2026-01-09 03:56:47,Demo tweet 1000000000000000235 about #DataScience (sentiment 0.873),47,26,0.873,Positive,#DataScience,77.29,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000236,2026-01-09 03:27:47,Demo tweet 1000000000000000236 about #DataScience (sentiment 0.754),151,66,0.754,Positive,#DataScience,174.52,Exploding,Berlin,"datascience, demo, sentiment"
1000000000000000237,2026-01-09 03:21:47,Demo tweet 1000000000000000237 about #DataScience (sentiment 0.855),39,62,0.855,Positive,#DataScience,96.35,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000238,2026-01-09 03:17:47,Demo tweet 1000000000000000238 about #DataScience (sentiment -0.382),132,12,-0.382,Negative,#DataScience,89.34,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000239,2026-01-09 03:49:47,Demo tweet 1000000000000000239 about #DataScience (sentiment -0.011),161,90,-0.011,Neutral,#DataScience,175.37,Exploding,,"datascience, demo, sentiment"
1000000000000000240,2026-01-09 04:11:47,Demo tweet 1000000000000000240 about #Python (sentiment 0.26),179,68,0.26,Positive,#Python,180.7,Exploding,London,"demo, python, sentiment"
1000000000000000241,2026-01-09 04:38:47,Demo tweet 1000000000000000241 about #Python (sentiment -0.004),165,48,-0.004,Neutral,#Python,148.98,Stable,,"demo, python, sentiment"
1000000000000000242,2026-01-09 04:25:47,Demo tweet 1000000000000000242 about #Python (sentiment 0.416),188,67,0.416,Positive,#Python,190.98,Exploding,London,"demo, python, sentiment"
1000000000000000243,2026-01-09 04:59:47,Demo tweet 1000000000000000243 about #Python (sentiment -0.345),75,85,-0.345,Negative,#Python,101.65,Stable,,"demo, python, sentiment"
1000000000000000244,2026-01-09 04:46:47,Demo tweet 1000000000000000244 about #Python (sentiment -0.062),119,97,-0.062,Neutral,#Python,149.34,Stable,,"demo, python, sentiment"
1000000000000000245,2026-01-09 04:48:47,Demo tweet 1000000000000000245 about #AI (sentiment 0.35),41,97,0.35,Positive,#AI,107.1,Stable,,"ai, demo, sentiment"
1000000000000000246,2026-01-09 04:25:47,Demo tweet 1000000000000000246 about #AI (sentiment 0.929),46,24,0.929,Positive,#AI,76.87,Stable,London,"ai, demo, sentiment"
1000000000000000247,2026-01-09 05:07:47,Demo tweet 1000000000000000247 about #AI (sentiment -0.744),164,84,-0.744,Negative,#AI,151.28,Exploding,Paris,"ai, demo, sentiment"
1000000000000000248,2026-01-09 04:32:47,Demo tweet 1000000000000000248 about #AI (sentiment 0.073),165,77,0.073,Neutral,#AI,171.59,Exploding,Paris,"ai, demo, sentiment"
1000000000000000249,2026-01-09 04:14:47,Demo tweet 1000000000000000249 about #AI (sentiment -0.188),157,67,-0.188,Negative,#AI,151.16,Exploding,San Francisco,"ai, demo, sentiment"
1000000000000000250,2026-01-09 04:44:47,Demo tweet 1000000000000000250 about #DataScience (sentiment -0.614),87,91,-0.614,Negative,#DataScience,106.18,Stable,Paris,"datascience, demo, sentiment"
1000000000000000251,2026-01-09 04:28:47,Demo tweet 1000000000000000251 about #DataScience (sentiment 0.817),160,21,0.817,Positive,#DataScience,151.21,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000252,2026-01-09 04:25:47,Demo tweet 1000000000000000252 about #DataScience (sentiment 0.514),163,40,0.514,Positive,#DataScience,157.52,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000253,2026-01-09 04:13:47,Demo tweet 1000000000000000253 about #DataScience (sentiment -0.314),167,64,-0.314,Negative,#DataScience,152.28,Exploding,San Francisco,"datascience, demo, sentiment"
1000000000000000254,2026-01-09 04:43:47,Demo tweet 1000000000000000254 about #DataScience (sentiment 0.615),81,33,0.615,Positive,#DataScience,98.25,Stable,London,"datascience, demo, sentiment"
1000000000000000255,2026-01-09 06:00:47,Demo tweet 1000000000000000255 about #Python (sentiment -0.565),196,60,-0.565,Negative,#Python,162.25,Exploding,,"demo, python, sentiment"
1000000000000000256,2026-01-09 05:40:47,Demo tweet 1000000000000000256 about #Python (sentiment -0.872),37,16,-0.872,Negative,#Python,10.94,Stable,Tokyo,"demo, python, sentiment"
1000000000000000257,2026-01-09 05:20:47,Demo tweet 1000000000000000257 about #Python (sentiment 0.257),76,77,0.257,Positive,#Python,114.81,Stable,,"demo, python, sentiment"
1000000000000000258,2026-01-09 05:35:47,Demo tweet 1000000000000000258 about #Python (sentiment -0.981),80,34,-0.981,Negative,#Python,50.37,Stable,,"demo, python, sentiment"
1000000000000000259,2026-01-09 05:21:47,Demo tweet 1000000000000000259 about #Python (sentiment 0.044),178,97,0.044,Neutral,#Python,193.82,Exploding,,"demo, python, sentiment"
1000000000000000260,2026-01-09 05:53:47,Demo tweet 1000000000000000260 about #AI (sentiment 0.992),28,98,0.992,Positive,#AI,117.96,Stable,London,"ai, demo, sentiment"
1000000000000000261,2026-01-09 05:31:47,Demo tweet 1000000000000000261 about #AI (sentiment 0.958),85,50,0.958,Positive,#AI,123.24,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000262,2026-01-09 05:33:47,Demo tweet 1000000000000000262 about #AI (sentiment -0.414),131,51,-0.414,Negative,#AI,114.98,Stable,London,"ai, demo, sentiment"
1000000000000000263,2026-01-09 05:14:47,Demo tweet 1000000000000000263 about #AI (sentiment 0.058),95,44,0.058,Neutral,#AI,99.04,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000264,2026-01-09 05:13:47,Demo tweet 1000000000000000264 about #AI (sentiment 0.008),137,72,0.008,Neutral,#AI,146.54,Stable,,"ai, demo, sentiment"
1000000000000000265,2026-01-09 05:19:47,Demo tweet 1000000000000000265 about #DataScience (sentiment 0.694),132,86,0.694,Positive,#DataScience,173.42,Exploding,,"datascience, demo, sentiment"
1000000000000000266,2026-01-09 06:01:47,Demo tweet 1000000000000000266 about #DataScience (sentiment -0.077),155,48,-0.077,Neutral,#DataScience,139.79,Stable,New York,"datascience, demo, sentiment"
1000000000000000267,2026-01-09 06:06:47,Demo tweet 1000000000000000267 about #DataScience (sentiment -0.567),181,25,-0.567,Negative,#DataScience,127.19,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000268,2026-01-09 05:24:47,Demo tweet 1000000000000000268 about #DataScience (sentiment -0.164),154,31,-0.164,Negative,#DataScience,124.58,Stable,New York,"datascience, demo, sentiment"
1000000000000000269,2026-01-09 05:51:47,Demo tweet 1000000000000000269 about #DataScience (sentiment -0.88),74,96,-0.88,Negative,#DataScience,92.6,Stable,New York,"datascience, demo, sentiment"
1000000000000000270,2026-01-09 06:16:47,Demo tweet 1000000000000000270 about #Python (sentiment -0.045),713,268,-0.045,Neutral,#Python,685.35,Emerging,Berlin,"demo, python, sentiment"
1000000000000000271,2026-01-09 06:16:47,Demo tweet 1000000000000000271 about #Python (sentiment 0.003),577,130,0.003,Neutral,#Python,494.99,Emerging,London,"demo, python, sentiment"
1000000000000000272,2026-01-09 06:58:47,Demo tweet 1000000000000000272 about #Python (sentiment 0.754),753,383,0.754,Positive,#Python,817.82,Emerging,New York,"demo, python, sentiment"
1000000000000000273,2026-01-09 07:04:47,Demo tweet 1000000000000000273 about #Python (sentiment 0.354),651,194,0.354,Positive,#Python,602.12,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000274,2026-01-09 06:35:47,Demo tweet 1000000000000000274 about #Python (sentiment -0.702),380,242,-0.702,Negative,#Python,414.34,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000275,2026-01-09 06:13:47,Demo tweet 1000000000000000275 about #AI (sentiment -0.198),111,12,-0.198,Negative,#AI,80.16,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000276,2026-01-09 06:30:47,Demo tweet 1000000000000000276 about #AI (sentiment -0.636),80,66,-0.636,Negative,#AI,83.12,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000277,2026-01-09 06:12:47,Demo tweet 1000000000000000277 about #AI (sentiment 0.762),192,10,0.762,Positive,#AI,164.26,Exploding,Berlin,"ai, demo, sentiment"
1000000000000000278,2026-01-09 06:33:47,Demo tweet 1000000000000000278 about #AI (sentiment -0.071),75,76,-0.071,Neutral,#AI,103.57,Stable,,"ai, demo, sentiment"
1000000000000000279,2026-01-09 06:29:47,Demo tweet 1000000000000000279 about #AI (sentiment 0.458),137,55,0.458,Positive,#AI,148.14,Stable,Paris,"ai, demo, sentiment"
1000000000000000280,2026-01-09 06:14:47,Demo tweet 1000000000000000280 about #DataScience (sentiment 0.741),74,78,0.741,Positive,#DataScience,128.63,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000281,2026-01-09 06:46:47,Demo tweet 1000000000000000281 about #DataScience (sentiment 0.263),145,50,0.263,Positive,#DataScience,144.39,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000282,2026-01-09 06:20:47,Demo tweet 1000000000000000282 about #DataScience (sentiment -0.954),171,47,-0.954,Negative,#DataScience,123.98,Stable,London,"datascience, demo, sentiment"
1000000000000000283,2026-01-09 07:05:47,Demo tweet 1000000000000000283 about #DataScience (sentiment -0.029),142,19,-0.029,Neutral,#DataScience,111.83,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000284,2026-01-09 06:58:47,Demo tweet 1000000000000000284 about #DataScience (sentiment -0.332),146,83,-0.332,Negative,#DataScience,150.34,Exploding,Tokyo,"datascience, demo, sentiment"
1000000000000000285,2026-01-09 07:56:47,Demo tweet 1000000000000000285 about #Python (sentiment -0.035),61,80,-0.035,Neutral,#Python,97.65,Stable,Berlin,"demo, python, sentiment"
1000000000000000286,2026-01-09 07:48:47,Demo tweet 1000000000000000286 about #Python (sentiment 0.602),98,23,0.602,Positive,#Python,102.76,Stable,,"demo, python, sentiment"
1000000000000000287,2026-01-09 07:33:47,Demo tweet 1000000000000000287 about #Python (sentiment -0.563),113,44,-0.563,Negative,#Python,93.01,Stable,San Francisco,"demo, python, sentiment"
1000000000000000288,2026-01-09 07:56:47,Demo tweet 1000000000000000288 about #Python (sentiment -0.251),21,22,-0.251,Negative,#Python,22.57,Stable,Tokyo,"demo, python, sentiment"
1000000000000000289,2026-01-09 07:40:47,Demo tweet 1000000000000000289 about #Python (sentiment 0.971),87,90,0.971,Positive,#Python,153.03,Exploding,Berlin,"demo, python, sentiment"
1000000000000000290,2026-01-09 07:18:47,Demo tweet 1000000000000000290 about #AI (sentiment 0.029),97,6,0.029,Neutral,#AI,72.97,Stable,Berlin,"ai, demo, sentiment"
1000000000000000291,2026-01-09 07:38:47,Demo tweet 1000000000000000291 about #AI (sentiment -0.951),23,9,-0.951,Negative,#AI,-6.13,Stable,New York,"ai, demo, sentiment"
1000000000000000292,2026-01-09 07:52:47,Demo tweet 1000000000000000292 about #AI (sentiment -0.436),39,84,-0.436,Negative,#AI,73.02,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000293,2026-01-09 07:29:47,Demo tweet 1000000000000000293 about #AI (sentiment 0.448),17,78,0.448,Positive,#AI,79.94,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000294,2026-01-09 07:34:47,Demo tweet 1000000000000000294 about #AI (sentiment 0.365),182,89,0.365,Positive,#AI,200.65,Exploding,San Francisco,"ai, demo, sentiment"
1000000000000000295,2026-01-09 07:26:47,Demo tweet 1000000000000000295 about #DataScience (sentiment 0.508),13,6,0.508,Positive,#DataScience,28.54,Stable,New York,"datascience, demo, sentiment"
1000000000000000296,2026-01-09 07:56:47,Demo tweet 1000000000000000296 about #DataScience (sentiment 0.621),66,31,0.621,Positive,#DataScience,86.53,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000297,2026-01-09 07:17:47,Demo tweet 1000000000000000297 about #DataScience (sentiment -0.003),190,52,-0.003,Neutral,#DataScience,169.31,Exploding,Paris,"datascience, demo, sentiment"
